ensemblid	gene.name	chromosome	start	end	gene.regulation
ENSG00000051180	RAD51	15	40594774	40794775	down-regulated
ENSG00000012660	ELOVL5	6	53249179	53449180	up-regulated
ENSG00000112029	FBXO5	6	152883579	153083580	down-regulated
ENSG00000198959	TGM2	20	38066578	38266579	up-regulated
ENSG00000197977	ELOVL2	6	10944305	11144306	down-regulated
ENSG00000012983	MAP4K5	14	50461126	50661127	down-regulated
ENSG00000148229	POLE3	9	113310675	113510676	down-regulated
ENSG00000092068	SLC7A8	14	23083674	23283675	up-regulated
ENSG00000064787	BCAS1	20	53970594	54170595	down-regulated
ENSG00000148498	PARD3	10	34715325	34915326	down-regulated
ENSG00000111602	TIMELESS	12	56349426	56549427	down-regulated
ENSG00000107185	RGP1	9	35649287	35849288	up-regulated
ENSG00000184661	CDCA2	8	25359199	25559200	down-regulated
ENSG00000227051	C14orf132	14	95939324	96139325	down-regulated
ENSG00000120675	DNAJC15	13	42923203	43123204	up-regulated
ENSG00000196230	TUBB	6	30620352	30820353	down-regulated
ENSG00000105825	TFPI2	7	93790753	93990754	down-regulated
ENSG00000116701	NCF2	1	183490876	183690877	down-regulated
ENSG00000007968	E2F2	1	23431233	23631234	down-regulated
ENSG00000182902	SLC25A18	22	17463450	17663451	up-regulated
ENSG00000076321	KLHL20	1	173614941	173814942	up-regulated
ENSG00000081760	AACS	12	124965434	125165435	up-regulated
ENSG00000151694	ADAM17	2	9456732	9656733	down-regulated
ENSG00000164506	STXBP5	6	147104425	147304426	up-regulated
ENSG00000138378	STAT4	2	191051596	191251597	up-regulated
ENSG00000121753	ADGRB2	1	31664893	31864894	down-regulated
ENSG00000170959	DCDC1	11	31269810	31469811	down-regulated
ENSG00000067715	SYT1	12	78763993	78963994	down-regulated
ENSG00000170381	SEMA3E	7	83549139	83749140	down-regulated
ENSG00000135697	BCO1	16	81138689	81338690	down-regulated
ENSG00000088340	FER1L4	20	35507562	35707563	up-regulated
ENSG00000085063	CD59	11	33636491	33836492	up-regulated
ENSG00000188486	H2AFX	11	118995467	119195468	down-regulated
ENSG00000142731	PLK4	4	127780893	127980894	down-regulated
ENSG00000143473	KCNH1	1	211034165	211234166	down-regulated
ENSG00000160991	ORAI2	7	102333106	102533107	down-regulated
ENSG00000113384	GOLPH3	5	32074319	32274320	up-regulated
ENSG00000241878	PISD	22	31562432	31762433	up-regulated
ENSG00000171435	KSR2	12	117868983	118068984	down-regulated
ENSG00000075702	WDR62	19	35954881	36154882	down-regulated
ENSG00000185480	PARPBP	12	102020185	102220186	down-regulated
ENSG00000106689	LHX2	9	123901670	124101671	down-regulated
ENSG00000153885	KCTD15	19	33695933	33895934	down-regulated
ENSG00000091986	CCDC80	3	112549530	112749531	up-regulated
ENSG00000125871	MGME1	20	17869018	18069019	down-regulated
ENSG00000178537	SLC25A20	3	48798904	48998905	up-regulated
ENSG00000151503	NCAPD3	11	134125454	134325455	down-regulated
ENSG00000163393	SLC22A15	1	115876513	116076514	up-regulated
ENSG00000141314	RHBDL3	17	32165832	32365833	down-regulated
ENSG00000120057	SFRP5	10	97671999	97872000	up-regulated
ENSG00000167074	TEF	22	41267333	41467334	up-regulated
ENSG00000145779	TNFAIP8	5	119168692	119368693	down-regulated
ENSG00000172943	PHF8	X	53948958	54148959	up-regulated
ENSG00000117758	STX12	1	27673219	27873220	up-regulated
ENSG00000198682	PAPSS2	10	87559613	87759614	down-regulated
ENSG00000171320	ESCO2	8	27671949	27871950	down-regulated
ENSG00000163702	IL17RC	3	9817074	10017075	up-regulated
ENSG00000181004	BBS12	4	122632702	122832703	up-regulated
ENSG00000131779	PEX11B	1	145818717	146018718	up-regulated
ENSG00000115159	GPD2	2	156335290	156535291	down-regulated
ENSG00000115840	SLC25A12	2	171899859	172099860	up-regulated
ENSG00000113361	CDH6	5	31093686	31293687	down-regulated
ENSG00000119138	KLF9	9	70314624	70514625	up-regulated
ENSG00000276043	UHRF1	19	4803080	5003081	down-regulated
ENSG00000143493	INTS7	1	211935557	212135558	down-regulated
ENSG00000172493	AFF1	4	86835002	87035003	up-regulated
ENSG00000242247	ARFGAP3	22	42758106	42958107	up-regulated
ENSG00000167202	TBC1D2B	15	77977724	78177725	up-regulated
ENSG00000144724	PTPRG	3	61461569	61661570	up-regulated
ENSG00000138346	DNA2	10	68372121	68572122	down-regulated
ENSG00000102910	LONP2	16	48144296	48344297	up-regulated
ENSG00000146278	PNRC1	6	88980751	89180752	up-regulated
ENSG00000022567	SLC45A4	8	141208305	141408306	up-regulated
ENSG00000101844	ATG4A	X	107991668	108191669	up-regulated
ENSG00000163283	ALPP	2	232278724	232478725	up-regulated
ENSG00000165304	MELK	9	36472862	36672863	down-regulated
ENSG00000157600	TMEM164	X	109902631	110102632	up-regulated
ENSG00000163762	TM4SF18	3	149234414	149434415	down-regulated
ENSG00000129173	E2F8	11	19141620	19341621	down-regulated
ENSG00000076864	RAP1GAP	1	21569363	21769364	down-regulated
ENSG00000113083	LOX	5	121978360	122178361	up-regulated
ENSG00000080839	RBL1	20	36995995	37195996	down-regulated
ENSG00000174804	FZD4	11	86855395	87055396	up-regulated
ENSG00000140534	TICRR	15	89475482	89675483	down-regulated
ENSG00000198121	LPAR1	9	110938458	111138459	up-regulated
ENSG00000104731	KLHDC4	16	87665992	87865993	up-regulated
ENSG00000124145	SDC4	20	45248424	45448425	up-regulated
ENSG00000168890	TMEM150A	2	85503196	85703197	up-regulated
ENSG00000166803	PCLAF	15	64287687	64487688	down-regulated
ENSG00000072501	SMC1A	X	53322728	53522729	down-regulated
ENSG00000057294	PKP2	12	32796840	32996841	up-regulated
ENSG00000027697	IFNGR1	6	137119449	137319450	up-regulated
ENSG00000198088	NUP62CL	X	107106433	107306434	down-regulated
ENSG00000198053	SIRPA	20	1794167	1994168	down-regulated
ENSG00000137266	SLC22A23	6	3357022	3557023	down-regulated
ENSG00000134318	ROCK2	2	11248330	11448331	down-regulated
ENSG00000019505	SYT13	11	45186341	45386342	down-regulated
ENSG00000187720	THSD4	15	70996952	71196953	up-regulated
ENSG00000162998	FRZB	2	182766637	182966638	up-regulated
ENSG00000153044	CENPH	5	69089574	69289575	down-regulated
ENSG00000078269	SYNJ2	6	157881863	158081864	down-regulated
ENSG00000096060	FKBP5	6	35628583	35828584	up-regulated
ENSG00000244005	NFS1	20	35599355	35799356	up-regulated
ENSG00000154822	PLCL2	3	16702651	16902652	down-regulated
ENSG00000093009	CDC45	22	19379459	19579460	down-regulated
ENSG00000138658	ZGRF1	4	112536995	112736996	down-regulated
ENSG00000173432	SAA1	11	18166260	18366261	up-regulated
ENSG00000083290	ULK2	17	19767936	19967937	up-regulated
ENSG00000134548	SPX	12	21426296	21626297	up-regulated
ENSG00000120053	GOT1	10	99330624	99530625	up-regulated
ENSG00000145860	RNF145	5	159110053	159310054	up-regulated
ENSG00000156535	CD109	6	73595785	73795786	up-regulated
ENSG00000154217	PITPNC1	17	67277281	67477282	up-regulated
ENSG00000128708	HAT1	2	171822448	172022449	down-regulated
ENSG00000076382	SPAG5	17	28499025	28699026	down-regulated
ENSG00000085999	RAD54L	1	46146461	46346462	down-regulated
ENSG00000143061	IGSF3	1	116567755	116767756	down-regulated
ENSG00000133835	HSD17B4	5	119352473	119552474	up-regulated
ENSG00000035403	VCL	10	73895193	74095194	up-regulated
ENSG00000181381	DDX60L	4	168437786	168637787	down-regulated
ENSG00000124120	TTPAL	20	44375874	44575875	up-regulated
ENSG00000141905	NFIC	19	3214403	3414404	up-regulated
ENSG00000173065	FAM222B	17	28755232	28955233	up-regulated
ENSG00000109606	DHX15	4	24484554	24684555	down-regulated
ENSG00000188529	SRSF10	1	23880927	24080928	up-regulated
ENSG00000121578	B4GALT4	3	119140946	119340947	down-regulated
ENSG00000165105	RASEF	9	82963177	83163178	down-regulated
ENSG00000279806	AC018629.1	17	40375289	40575290	up-regulated
ENSG00000161638	ITGA5	12	54319266	54519267	up-regulated
ENSG00000168140	VASN	16	4271848	4471849	down-regulated
ENSG00000079387	SENP1	12	48006079	48206080	down-regulated
ENSG00000164023	SGMS2	4	107724563	107924564	up-regulated
ENSG00000152642	GPD1L	3	32005689	32205690	up-regulated
ENSG00000169258	GPRIN1	5	176510156	176710157	down-regulated
ENSG00000171792	RHNO1	12	2776258	2976259	down-regulated
ENSG00000128274	A4GALT	22	42621298	42821299	up-regulated
ENSG00000107438	PDLIM1	10	95191012	95391013	up-regulated
ENSG00000162426	SLC45A1	1	8217826	8417827	up-regulated
ENSG00000026508	CD44	11	35038870	35238871	down-regulated
ENSG00000125089	SH3TC1	4	8082072	8282073	up-regulated
ENSG00000091622	PITPNM3	17	6456555	6656556	up-regulated
ENSG00000221890	NPTXR	22	38744028	38944029	down-regulated
ENSG00000168874	ATOH8	2	85651344	85851345	up-regulated
ENSG00000141447	OSBPL1A	18	24297880	24497881	up-regulated
ENSG00000101447	FAM83D	20	38826312	39026313	down-regulated
ENSG00000132688	NES	1	156577407	156777408	down-regulated
ENSG00000038427	VCAN	5	83371618	83571619	down-regulated
ENSG00000081059	TCF7	5	134014681	134214682	down-regulated
ENSG00000158104	HPD	12	121763596	121963597	up-regulated
ENSG00000127564	PKMYT1	16	2880479	3080480	down-regulated
ENSG00000110429	FBXO3	11	33674543	33874544	up-regulated
ENSG00000233006	MIR3936HG	5	132270170	132470171	up-regulated
ENSG00000143013	LMO4	1	87228880	87428881	down-regulated
ENSG00000254087	LYN	8	55779835	55979836	down-regulated
ENSG00000138944	SHISAL1	22	44212951	44412952	down-regulated
ENSG00000250423	KIAA1210	X	119050579	119250580	up-regulated
ENSG00000132821	VSTM2L	20	37803111	38003112	up-regulated
ENSG00000171097	KYAT1	9	128782494	128982495	up-regulated
ENSG00000111077	TNS2	12	52946969	53146970	up-regulated
ENSG00000198722	UNC13B	9	35061992	35261993	up-regulated
ENSG00000198910	L1CAM	X	153786174	153986175	down-regulated
ENSG00000243709	LEFTY1	1	225811382	226011383	up-regulated
ENSG00000138674	SEC31A	4	82801166	83001167	up-regulated
ENSG00000181026	AEN	15	88521337	88721338	down-regulated
ENSG00000089159	PXN	12	120165771	120365772	up-regulated
ENSG00000135525	MAP7	6	136450819	136650820	down-regulated
ENSG00000186638	KIF24	9	34211371	34411372	down-regulated
ENSG00000157851	DPYSL5	2	26747747	26947748	down-regulated
ENSG00000148848	ADAM12	10	126288455	126488456	down-regulated
ENSG00000049323	LTBP1	2	32846953	33046954	up-regulated
ENSG00000123374	CDK2	12	55866781	56066782	down-regulated
ENSG00000140479	PCSK6	15	101425202	101625203	up-regulated
ENSG00000130433	CACNG6	19	53892288	54092289	down-regulated
ENSG00000102897	LYRM1	16	20799868	20999869	up-regulated
ENSG00000105605	CACNG7	19	53809335	54009336	down-regulated
ENSG00000146072	TNFRSF21	6	47209905	47409906	down-regulated
ENSG00000129534	MIS18BP1	14	45153540	45353541	down-regulated
ENSG00000128266	GNAZ	22	22970519	23170520	down-regulated
ENSG00000145555	MYO10	5	16836288	17036289	down-regulated
ENSG00000108924	HLF	17	55164960	55364961	up-regulated
ENSG00000140092	FBLN5	14	91847987	92047988	up-regulated
ENSG00000101213	PTK6	20	63437376	63637377	up-regulated
ENSG00000100557	CCDC198	14	57393867	57593868	down-regulated
ENSG00000109906	ZBTB16	11	113959593	114159594	up-regulated
ENSG00000244649	LINC02086	17	48546923	48746924	down-regulated
ENSG00000163399	ATP1A1	1	116272668	116472669	up-regulated
ENSG00000109685	NSD2	4	1771393	1971394	down-regulated
ENSG00000155561	NUP205	7	135457917	135657918	down-regulated
ENSG00000166451	CENPN	16	80906498	81106499	down-regulated
ENSG00000138079	SLC3A1	2	44175458	44375459	down-regulated
ENSG00000136492	BRIP1	17	61763521	61963522	down-regulated
ENSG00000065308	TRAM2	6	52477060	52677061	up-regulated
ENSG00000091129	NRCAM	7	108356717	108556718	up-regulated
ENSG00000267147	LINC01842	19	14233743	14433744	up-regulated
ENSG00000137310	TCF19	6	31058547	31258548	down-regulated
ENSG00000180817	PPA1	10	70133911	70333912	up-regulated
ENSG00000131941	RHPN2	19	32964888	33164889	down-regulated
ENSG00000137962	ARHGAP29	1	94175068	94375069	down-regulated
ENSG00000117640	MTFR1L	1	25718640	25918641	up-regulated
ENSG00000106617	PRKAG2	7	151777125	151977126	up-regulated
ENSG00000182963	GJC1	17	44730816	44930817	down-regulated
ENSG00000154920	EME1	17	50273220	50473221	down-regulated
ENSG00000108064	TFAM	10	58285345	58485346	down-regulated
ENSG00000065802	ASB1	2	238326742	238526743	down-regulated
ENSG00000123815	COQ8B	19	40618207	40818208	up-regulated
ENSG00000146918	NCAPG2	7	158604829	158804830	down-regulated
ENSG00000070540	WIPI1	17	68357513	68557514	up-regulated
ENSG00000161011	SQSTM1	5	179706398	179906399	down-regulated
ENSG00000114446	IFT57	3	108122435	108322436	down-regulated
ENSG00000104415	CCN4	8	133091039	133291040	up-regulated
ENSG00000116679	IVNS1ABP	1	185217273	185417274	down-regulated
ENSG00000121067	SPOP	17	49578163	49778164	up-regulated
ENSG00000142619	PADI3	1	17149098	17349099	down-regulated
ENSG00000164161	HHIP	4	144546156	144746157	down-regulated
ENSG00000184445	KNTC1	12	122427246	122627247	down-regulated
ENSG00000162738	VANGL2	1	160300564	160500565	down-regulated
ENSG00000197580	BCO2	11	112075467	112275468	up-regulated
ENSG00000182405	PGBD4	15	34002083	34202084	up-regulated
ENSG00000166582	CENPV	17	16253656	16453657	down-regulated
ENSG00000019144	PHLDB1	11	118506440	118706441	down-regulated
ENSG00000105011	ASF1B	19	14036613	14236614	down-regulated
ENSG00000071282	LMCD1	3	8401807	8601808	down-regulated
ENSG00000266412	NCOA4	10	45930714	46130715	up-regulated
ENSG00000125735	TNFSF14	19	6570588	6770589	up-regulated
ENSG00000123737	EXOSC9	4	121701317	121901318	down-regulated
ENSG00000117408	IPO13	1	43846950	44046951	up-regulated
ENSG00000072682	P4HA2	5	132195315	132395316	up-regulated
ENSG00000182010	RTKN2	10	62168844	62368845	down-regulated
ENSG00000197299	BLM	15	90617346	90817347	down-regulated
ENSG00000177182	CLVS1	8	60957158	61157159	down-regulated
ENSG00000092201	SUPT16H	14	21284019	21484020	down-regulated
ENSG00000068724	TTC7A	2	46816157	47016158	up-regulated
ENSG00000122870	BICC1	10	58413140	58613141	down-regulated
ENSG00000171488	LRRC8C	1	89533072	89733073	down-regulated
ENSG00000136842	TMOD1	9	97401180	97601181	down-regulated
ENSG00000138771	SHROOM3	4	76335229	76535230	up-regulated
ENSG00000260418	AL023284.4	6	136236087	136436088	down-regulated
ENSG00000158125	XDH	2	31314742	31514743	down-regulated
ENSG00000113810	SMC4	3	160299274	160499275	down-regulated
ENSG00000123933	MXD4	4	2162109	2362110	up-regulated
ENSG00000026652	AGPAT4	6	161174061	161374062	up-regulated
ENSG00000070961	ATP2B1	12	89609300	89809301	down-regulated
ENSG00000074211	PPP2R2C	4	6463600	6663601	down-regulated
ENSG00000258181	AC008083.2	12	47148124	47348125	down-regulated
ENSG00000124795	DEK	6	18164548	18364549	down-regulated
ENSG00000188153	COL4A5	X	108339844	108539845	up-regulated
ENSG00000132470	ITGB4	17	75621328	75821329	up-regulated
ENSG00000163507	CIP2A	3	108489644	108689645	down-regulated
ENSG00000162073	PAQR4	16	2869245	3069246	down-regulated
ENSG00000166923	GREM1	15	32618004	32818005	down-regulated
ENSG00000115594	IL1R1	2	101964544	102164545	up-regulated
ENSG00000185697	MYBL1	8	66514247	66714248	down-regulated
ENSG00000198663	C6orf89	6	36771870	36971871	up-regulated
ENSG00000139178	C1RL	12	7009238	7209239	up-regulated
ENSG00000253368	TRNP1	1	26893692	27093693	up-regulated
ENSG00000097021	ACOT7	1	6294391	6494392	up-regulated
ENSG00000185112	FAM43A	3	194586544	194786545	up-regulated
ENSG00000186283	TOR3A	1	178982070	179182071	down-regulated
ENSG00000089685	BIRC5	17	78114186	78314187	down-regulated
ENSG00000136982	DSCC1	8	119755894	119955895	down-regulated
ENSG00000173482	PTPRM	18	7466782	7666783	up-regulated
ENSG00000108684	ASIC2	17	34074964	34274965	down-regulated
ENSG00000115687	PASK	2	241050264	241250265	down-regulated
ENSG00000118217	ATF6	1	161666320	161866321	up-regulated
ENSG00000196814	MVB12B	9	126226829	126426830	down-regulated
ENSG00000169184	MN1	22	27701756	27901757	down-regulated
ENSG00000182985	CADM1	11	115404957	115604958	down-regulated
ENSG00000144057	ST6GAL2	2	106787108	106987109	down-regulated
ENSG00000179832	MROH1	8	144048016	144248017	up-regulated
ENSG00000118432	CNR1	6	88066359	88266360	up-regulated
ENSG00000107738	VSIR	10	71673520	71873521	up-regulated
ENSG00000120899	PTK2B	8	27211482	27411483	up-regulated
ENSG00000102271	KLHL4	X	87417409	87617410	up-regulated
ENSG00000170421	KRT8	12	52849954	53049955	up-regulated
ENSG00000278709	NKILA	20	57610156	57810157	down-regulated
ENSG00000186088	GSAP	7	77316349	77516350	up-regulated
ENSG00000226674	TEX41	2	144566312	144766313	down-regulated
ENSG00000166483	WEE1	11	9473670	9673671	down-regulated
ENSG00000106351	AGFG2	7	100439203	100639204	up-regulated
ENSG00000124205	EDN3	20	59200443	59400444	up-regulated
ENSG00000105173	CCNE1	19	29711991	29911992	down-regulated
ENSG00000108423	TUBD1	17	59792945	59992946	down-regulated
ENSG00000101000	PROCR	20	35072072	35272073	up-regulated
ENSG00000131746	TNS4	17	40401623	40601624	up-regulated
ENSG00000160957	RECQL4	8	144417845	144617846	down-regulated
ENSG00000147650	LRP12	8	104489024	104689025	down-regulated
ENSG00000112742	TTK	6	79903887	80103888	down-regulated
ENSG00000134313	KIDINS220	2	8737630	8937631	up-regulated
ENSG00000120658	ENOX1	13	43686908	43886909	up-regulated
ENSG00000151012	SLC7A11	4	138142349	138342350	down-regulated
ENSG00000032219	ARID4A	14	58198385	58398386	up-regulated
ENSG00000106771	TMEM245	9	109019947	109219948	up-regulated
ENSG00000125741	OPA3	19	45502212	45702213	up-regulated
ENSG00000127947	PTPN12	7	77437295	77637296	up-regulated
ENSG00000152463	OLAH	10	14932227	15132228	up-regulated
ENSG00000173530	TNFRSF10D	8	23064027	23264028	down-regulated
ENSG00000081177	EXD2	14	69091511	69291512	up-regulated
ENSG00000130349	C6orf203	6	106928199	107128200	up-regulated
ENSG00000121211	MND1	4	153244649	153444650	down-regulated
ENSG00000198752	CDC42BPB	14	102957549	103157550	up-regulated
ENSG00000006695	COX10	17	13969490	14169491	up-regulated
ENSG00000132639	SNAP25	20	10118830	10318831	down-regulated
ENSG00000135047	CTSL	9	87626109	87826110	down-regulated
ENSG00000259974	LINC00261	20	22478642	22678643	down-regulated
ENSG00000149554	CHEK1	11	125525665	125725666	down-regulated
ENSG00000117020	AKT3	1	243751079	243951080	down-regulated
ENSG00000126787	DLGAP5	14	55091608	55291609	down-regulated
ENSG00000185499	MUC1	1	155092916	155292917	up-regulated
ENSG00000178531	CTXN1	19	7826135	8026136	down-regulated
ENSG00000067113	PLPP1	5	55434969	55634970	up-regulated
ENSG00000127824	TUBA4A	2	219178170	219378171	down-regulated
ENSG00000131389	SLC6A6	3	14302576	14502577	down-regulated
ENSG00000261061	AC092718.4	16	80930770	81130771	down-regulated
ENSG00000170485	NPAS2	2	100720139	100920140	down-regulated
ENSG00000137807	AC027237.1	15	69314246	69514247	down-regulated
ENSG00000139946	PELI2	14	56017814	56217815	down-regulated
ENSG00000204682	MIR1915HG	10	21397284	21597285	down-regulated
ENSG00000107862	GBF1	10	102145532	102345533	up-regulated
ENSG00000090975	PITPNM2	12	123050015	123250016	up-regulated
ENSG00000174669	SLC29A2	11	66272214	66472215	up-regulated
ENSG00000166881	NEMP1	12	56988063	57188064	down-regulated
ENSG00000156970	BUB1B	15	40061023	40261024	down-regulated
ENSG00000116199	FAM20B	1	178925804	179125805	down-regulated
ENSG00000122203	KIAA1191	5	176261807	176461808	up-regulated
ENSG00000099998	GGT5	22	24145142	24345143	up-regulated
ENSG00000167600	CYP2S1	19	41093210	41293211	down-regulated
ENSG00000089094	KDM2B	12	121481023	121681024	down-regulated
ENSG00000198056	PRIM1	12	56652373	56852374	down-regulated
ENSG00000160293	VAV2	9	133892604	134092605	down-regulated
ENSG00000163995	ABLIM2	4	8058832	8258833	up-regulated
ENSG00000115415	STAT1	2	190920960	191120961	up-regulated
ENSG00000166508	MCM7	7	100001940	100201941	down-regulated
ENSG00000104299	INTS9	8	28790242	28990243	up-regulated
ENSG00000039068	CDH1	16	68637292	68837293	up-regulated
ENSG00000112096	SOD2	6	159645186	159845187	up-regulated
ENSG00000272636	DOC2B	17	81650	281651	up-regulated
ENSG00000146263	MMS22L	6	97183217	97383218	down-regulated
ENSG00000040275	SPDL1	5	169483636	169683637	down-regulated
ENSG00000111331	OAS3	12	112838444	113038445	down-regulated
ENSG00000170581	STAT2	12	56260167	56460168	up-regulated
ENSG00000220378	KRT8P42	6	134198695	134398696	down-regulated
ENSG00000140526	ABHD2	15	88987459	89187460	up-regulated
ENSG00000143278	F13B	1	196967267	197167268	down-regulated
ENSG00000169894	MUC3A	7	100849534	101049535	up-regulated
ENSG00000109881	CCDC34	11	27263234	27463235	down-regulated
ENSG00000137501	SYTL2	11	85711159	85911160	down-regulated
ENSG00000116793	PHTF1	1	113659489	113859490	down-regulated
ENSG00000162772	ATF3	1	212465334	212665335	down-regulated
ENSG00000005238	FAM214B	9	35016341	35216342	up-regulated
ENSG00000124201	ZNFX1	20	49178426	49378427	up-regulated
ENSG00000100243	CYB5R3	22	42549392	42749393	up-regulated
ENSG00000184792	OSBP2	22	30593782	30793783	down-regulated
ENSG00000109099	PMP22	17	15165326	15365327	down-regulated
ENSG00000184557	SOCS3	17	78260077	78460078	up-regulated
ENSG00000148468	FAM171A1	10	15271289	15471290	down-regulated
ENSG00000121671	CRY2	11	45747118	45947119	up-regulated
ENSG00000138411	HECW2	2	196493684	196693685	up-regulated
ENSG00000135749	PCNX2	1	233195725	233395726	down-regulated
ENSG00000131747	TOP2A	17	40317896	40517897	down-regulated
ENSG00000008441	NFIX	19	12895608	13095609	down-regulated
ENSG00000036672	USP2	11	119281711	119481712	up-regulated
ENSG00000168538	TRAPPC11	4	183559267	183759268	up-regulated
ENSG00000133195	SLC39A11	17	72992712	73192713	up-regulated
ENSG00000182253	SYNM	15	98998217	99198218	down-regulated
ENSG00000100418	DESI1	22	41521043	41721044	up-regulated
ENSG00000232721	AC239800.2	1	143636066	143836067	down-regulated
ENSG00000176208	ATAD5	17	30731966	30931967	down-regulated
ENSG00000105514	RAB3D	19	11246270	11446271	up-regulated
ENSG00000125676	THOC2	X	123633056	123833057	up-regulated
ENSG00000248187	AC078850.1	4	128470531	128670532	up-regulated
ENSG00000099875	MKNK2	19	1951244	2151245	up-regulated
ENSG00000173210	ABLIM3	5	149041483	149241484	up-regulated
ENSG00000014138	POLA2	11	65161920	65361921	down-regulated
ENSG00000101019	UQCC1	20	35312031	35512032	up-regulated
ENSG00000125885	MCM8	20	5850652	6050653	down-regulated
ENSG00000163735	CXCL5	4	73898677	74098678	down-regulated
ENSG00000165887	ANKRD2	10	97472499	97672500	up-regulated
ENSG00000100626	GALNT16	14	69159277	69359278	down-regulated
ENSG00000134291	TMEM106C	12	47863569	48063570	down-regulated
ENSG00000141458	NPC1	18	23486506	23686507	up-regulated
ENSG00000136111	TBC1D4	13	75382114	75582115	down-regulated
ENSG00000171103	TRMT61B	2	28770309	28970310	up-regulated
ENSG00000053747	LAMA3	18	23589443	23789444	up-regulated
ENSG00000162062	TEDC2	16	2360086	2560087	down-regulated
ENSG00000033867	SLC4A7	3	27384420	27584421	down-regulated
ENSG00000279662	AC131649.2	16	10349747	10549748	up-regulated
ENSG00000185070	FLRT2	14	85430144	85630145	down-regulated
ENSG00000113140	SPARC	5	151586975	151786976	down-regulated
ENSG00000156687	UNC5D	8	35135475	35335476	down-regulated
ENSG00000117650	NEK2	1	211575630	211775631	down-regulated
ENSG00000008869	HEATR5B	2	36984372	37184373	up-regulated
ENSG00000078804	TP53INP2	20	34604339	34804340	up-regulated
ENSG00000100342	APOL1	22	36153010	36353011	up-regulated
ENSG00000075213	SEMA3A	7	84392724	84592725	down-regulated
ENSG00000081052	COL4A4	2	227064453	227264454	up-regulated
ENSG00000112576	CCND3	6	41950357	42150358	down-regulated
ENSG00000053770	AP5M1	14	57168924	57368925	up-regulated
ENSG00000268089	GABRQ	X	152537895	152737896	down-regulated
ENSG00000136378	ADAMTS7	15	78711464	78911465	up-regulated
ENSG00000101198	NKAIN4	20	63172694	63372695	down-regulated
ENSG00000168079	SCARA5	8	27892673	28092674	up-regulated
ENSG00000136848	DAB2IP	9	121467057	121667058	down-regulated
ENSG00000109511	ANXA10	4	167992515	168192516	down-regulated
ENSG00000147224	PRPS1	X	107528424	107728425	down-regulated
ENSG00000166311	SMPD1	11	6290440	6490441	up-regulated
ENSG00000186318	BACE1	11	117216259	117416260	up-regulated
ENSG00000169297	NR0B1	X	30209598	30409599	down-regulated
ENSG00000101333	PLCB4	20	8968763	9168764	up-regulated
ENSG00000151136	BTBD11	12	107218421	107418422	up-regulated
ENSG00000129757	CDKN1C	11	2785773	2985774	up-regulated
ENSG00000003147	ICA1	7	8162687	8362688	down-regulated
ENSG00000158402	CDC25C	5	138238355	138438356	down-regulated
ENSG00000123473	STIL	1	47214147	47414148	down-regulated
ENSG00000240875	LINC00886	3	156717062	156917063	up-regulated
ENSG00000109452	INPP4B	4	142747432	142947433	down-regulated
ENSG00000091651	ORC6	16	46589643	46789644	down-regulated
ENSG00000176788	BASP1	5	16965598	17165599	down-regulated
ENSG00000111057	KRT18	12	52848871	53048872	up-regulated
ENSG00000184500	PROS1	3	93880003	94080004	up-regulated
ENSG00000011426	ANLN	7	36289821	36489822	down-regulated
ENSG00000134042	MRO	18	50725402	50925403	up-regulated
ENSG00000008405	CRY1	12	106993549	107193550	up-regulated
ENSG00000138587	MNS1	15	56365137	56565138	down-regulated
ENSG00000187185	AC092118.1	16	57698186	57898187	down-regulated
ENSG00000182247	UBE2E2	3	23103020	23303021	up-regulated
ENSG00000175727	MLXIP	12	121978756	122178757	up-regulated
ENSG00000065809	FAM107B	10	14674897	14874898	down-regulated
ENSG00000130707	ASS1	9	130344929	130544930	up-regulated
ENSG00000010803	SCMH1	1	41142154	41342155	up-regulated
ENSG00000109846	CRYAB	11	111823722	112023723	up-regulated
ENSG00000107819	SFXN3	10	100931234	101131235	up-regulated
ENSG00000153944	MSI2	17	57155851	57355852	up-regulated
ENSG00000164104	HMGB2	4	173235125	173435126	down-regulated
ENSG00000119938	PPP1R3C	10	91533071	91733072	up-regulated
ENSG00000144354	CDCA7	2	173254820	173454821	down-regulated
ENSG00000225511	LINC00475	9	92041298	92241299	up-regulated
ENSG00000163710	PCOLCE2	3	142789206	142989207	down-regulated
ENSG00000178038	ALS2CL	3	46593704	46793705	up-regulated
ENSG00000169607	CKAP2L	2	112664664	112864665	down-regulated
ENSG00000121152	NCAPH	2	96235766	96435767	down-regulated
ENSG00000275620	AL121827.2	20	63153978	63353979	down-regulated
ENSG00000101417	PXMP4	20	33620319	33820320	up-regulated
ENSG00000104687	GSR	8	30627846	30827847	down-regulated
ENSG00000198363	ASPH	8	61614640	61814641	down-regulated
ENSG00000186185	KIF18B	17	44847711	45047712	down-regulated
ENSG00000090530	P3H2	3	190022437	190222438	up-regulated
ENSG00000168404	MLKL	16	74600960	74800961	up-regulated
ENSG00000140575	IQGAP1	15	90288242	90488243	up-regulated
ENSG00000234537	AL354751.1	9	92032398	92232399	up-regulated
ENSG00000137868	STRA6	15	74112267	74312268	up-regulated
ENSG00000106483	SFRP4	7	37925695	38125696	down-regulated
ENSG00000126858	RHOT1	17	32042454	32242455	up-regulated
