ensemblid	gene.name	chromosome	start	end	gene.regulation
ENSG00000051180	RAD51	15	40684774	40704775	down-regulated
ENSG00000012660	ELOVL5	6	53339179	53359180	up-regulated
ENSG00000112029	FBXO5	6	152973579	152993580	down-regulated
ENSG00000198959	TGM2	20	38156578	38176579	up-regulated
ENSG00000197977	ELOVL2	6	11034305	11054306	down-regulated
ENSG00000012983	MAP4K5	14	50551126	50571127	down-regulated
ENSG00000148229	POLE3	9	113400675	113420676	down-regulated
ENSG00000092068	SLC7A8	14	23173674	23193675	up-regulated
ENSG00000064787	BCAS1	20	54060594	54080595	down-regulated
ENSG00000148498	PARD3	10	34805325	34825326	down-regulated
ENSG00000111602	TIMELESS	12	56439426	56459427	down-regulated
ENSG00000107185	RGP1	9	35739287	35759288	up-regulated
ENSG00000184661	CDCA2	8	25449199	25469200	down-regulated
ENSG00000227051	C14orf132	14	96029324	96049325	down-regulated
ENSG00000120675	DNAJC15	13	43013203	43033204	up-regulated
ENSG00000196230	TUBB	6	30710352	30730353	down-regulated
ENSG00000105825	TFPI2	7	93880753	93900754	down-regulated
ENSG00000116701	NCF2	1	183580876	183600877	down-regulated
ENSG00000007968	E2F2	1	23521233	23541234	down-regulated
ENSG00000182902	SLC25A18	22	17553450	17573451	up-regulated
ENSG00000076321	KLHL20	1	173704941	173724942	up-regulated
ENSG00000081760	AACS	12	125055434	125075435	up-regulated
ENSG00000151694	ADAM17	2	9546732	9566733	down-regulated
ENSG00000164506	STXBP5	6	147194425	147214426	up-regulated
ENSG00000138378	STAT4	2	191141596	191161597	up-regulated
ENSG00000121753	ADGRB2	1	31754893	31774894	down-regulated
ENSG00000170959	DCDC1	11	31359810	31379811	down-regulated
ENSG00000067715	SYT1	12	78853993	78873994	down-regulated
ENSG00000170381	SEMA3E	7	83639139	83659140	down-regulated
ENSG00000135697	BCO1	16	81228689	81248690	down-regulated
ENSG00000088340	FER1L4	20	35597562	35617563	up-regulated
ENSG00000085063	CD59	11	33726491	33746492	up-regulated
ENSG00000188486	H2AFX	11	119085467	119105468	down-regulated
ENSG00000142731	PLK4	4	127870893	127890894	down-regulated
ENSG00000143473	KCNH1	1	211124165	211144166	down-regulated
ENSG00000160991	ORAI2	7	102423106	102443107	down-regulated
ENSG00000113384	GOLPH3	5	32164319	32184320	up-regulated
ENSG00000241878	PISD	22	31652432	31672433	up-regulated
ENSG00000171435	KSR2	12	117958983	117978984	down-regulated
ENSG00000075702	WDR62	19	36044881	36064882	down-regulated
ENSG00000185480	PARPBP	12	102110185	102130186	down-regulated
ENSG00000106689	LHX2	9	123991670	124011671	down-regulated
ENSG00000153885	KCTD15	19	33785933	33805934	down-regulated
ENSG00000091986	CCDC80	3	112639530	112659531	up-regulated
ENSG00000125871	MGME1	20	17959018	17979019	down-regulated
ENSG00000178537	SLC25A20	3	48888904	48908905	up-regulated
ENSG00000151503	NCAPD3	11	134215454	134235455	down-regulated
ENSG00000163393	SLC22A15	1	115966513	115986514	up-regulated
ENSG00000141314	RHBDL3	17	32255832	32275833	down-regulated
ENSG00000120057	SFRP5	10	97761999	97782000	up-regulated
ENSG00000167074	TEF	22	41357333	41377334	up-regulated
ENSG00000145779	TNFAIP8	5	119258692	119278693	down-regulated
ENSG00000172943	PHF8	X	54038958	54058959	up-regulated
ENSG00000117758	STX12	1	27763219	27783220	up-regulated
ENSG00000198682	PAPSS2	10	87649613	87669614	down-regulated
ENSG00000171320	ESCO2	8	27761949	27781950	down-regulated
ENSG00000163702	IL17RC	3	9907074	9927075	up-regulated
ENSG00000181004	BBS12	4	122722702	122742703	up-regulated
ENSG00000131779	PEX11B	1	145908717	145928718	up-regulated
ENSG00000115159	GPD2	2	156425290	156445291	down-regulated
ENSG00000115840	SLC25A12	2	171989859	172009860	up-regulated
ENSG00000113361	CDH6	5	31183686	31203687	down-regulated
ENSG00000119138	KLF9	9	70404624	70424625	up-regulated
ENSG00000276043	UHRF1	19	4893080	4913081	down-regulated
ENSG00000143493	INTS7	1	212025557	212045558	down-regulated
ENSG00000172493	AFF1	4	86925002	86945003	up-regulated
ENSG00000242247	ARFGAP3	22	42848106	42868107	up-regulated
ENSG00000167202	TBC1D2B	15	78067724	78087725	up-regulated
ENSG00000144724	PTPRG	3	61551569	61571570	up-regulated
ENSG00000138346	DNA2	10	68462121	68482122	down-regulated
ENSG00000102910	LONP2	16	48234296	48254297	up-regulated
ENSG00000146278	PNRC1	6	89070751	89090752	up-regulated
ENSG00000022567	SLC45A4	8	141298305	141318306	up-regulated
ENSG00000101844	ATG4A	X	108081668	108101669	up-regulated
ENSG00000163283	ALPP	2	232368724	232388725	up-regulated
ENSG00000165304	MELK	9	36562862	36582863	down-regulated
ENSG00000157600	TMEM164	X	109992631	110012632	up-regulated
ENSG00000163762	TM4SF18	3	149324414	149344415	down-regulated
ENSG00000129173	E2F8	11	19231620	19251621	down-regulated
ENSG00000076864	RAP1GAP	1	21659363	21679364	down-regulated
ENSG00000113083	LOX	5	122068360	122088361	up-regulated
ENSG00000080839	RBL1	20	37085995	37105996	down-regulated
ENSG00000174804	FZD4	11	86945395	86965396	up-regulated
ENSG00000140534	TICRR	15	89565482	89585483	down-regulated
ENSG00000198121	LPAR1	9	111028458	111048459	up-regulated
ENSG00000104731	KLHDC4	16	87755992	87775993	up-regulated
ENSG00000124145	SDC4	20	45338424	45358425	up-regulated
ENSG00000168890	TMEM150A	2	85593196	85613197	up-regulated
ENSG00000166803	PCLAF	15	64377687	64397688	down-regulated
ENSG00000072501	SMC1A	X	53412728	53432729	down-regulated
ENSG00000057294	PKP2	12	32886840	32906841	up-regulated
ENSG00000027697	IFNGR1	6	137209449	137229450	up-regulated
ENSG00000198088	NUP62CL	X	107196433	107216434	down-regulated
ENSG00000198053	SIRPA	20	1884167	1904168	down-regulated
ENSG00000137266	SLC22A23	6	3447022	3467023	down-regulated
ENSG00000134318	ROCK2	2	11338330	11358331	down-regulated
ENSG00000019505	SYT13	11	45276341	45296342	down-regulated
ENSG00000187720	THSD4	15	71086952	71106953	up-regulated
ENSG00000162998	FRZB	2	182856637	182876638	up-regulated
ENSG00000153044	CENPH	5	69179574	69199575	down-regulated
ENSG00000078269	SYNJ2	6	157971863	157991864	down-regulated
ENSG00000096060	FKBP5	6	35718583	35738584	up-regulated
ENSG00000244005	NFS1	20	35689355	35709356	up-regulated
ENSG00000154822	PLCL2	3	16792651	16812652	down-regulated
ENSG00000093009	CDC45	22	19469459	19489460	down-regulated
ENSG00000138658	ZGRF1	4	112626995	112646996	down-regulated
ENSG00000173432	SAA1	11	18256260	18276261	up-regulated
ENSG00000083290	ULK2	17	19857936	19877937	up-regulated
ENSG00000134548	SPX	12	21516296	21536297	up-regulated
ENSG00000120053	GOT1	10	99420624	99440625	up-regulated
ENSG00000145860	RNF145	5	159200053	159220054	up-regulated
ENSG00000156535	CD109	6	73685785	73705786	up-regulated
ENSG00000154217	PITPNC1	17	67367281	67387282	up-regulated
ENSG00000128708	HAT1	2	171912448	171932449	down-regulated
ENSG00000076382	SPAG5	17	28589025	28609026	down-regulated
ENSG00000085999	RAD54L	1	46236461	46256462	down-regulated
ENSG00000143061	IGSF3	1	116657755	116677756	down-regulated
ENSG00000133835	HSD17B4	5	119442473	119462474	up-regulated
ENSG00000035403	VCL	10	73985193	74005194	up-regulated
ENSG00000181381	DDX60L	4	168527786	168547787	down-regulated
ENSG00000124120	TTPAL	20	44465874	44485875	up-regulated
ENSG00000141905	NFIC	19	3304403	3324404	up-regulated
ENSG00000173065	FAM222B	17	28845232	28865233	up-regulated
ENSG00000109606	DHX15	4	24574554	24594555	down-regulated
ENSG00000188529	SRSF10	1	23970927	23990928	up-regulated
ENSG00000121578	B4GALT4	3	119230946	119250947	down-regulated
ENSG00000165105	RASEF	9	83053177	83073178	down-regulated
ENSG00000279806	AC018629.1	17	40465289	40485290	up-regulated
ENSG00000161638	ITGA5	12	54409266	54429267	up-regulated
ENSG00000168140	VASN	16	4361848	4381849	down-regulated
ENSG00000079387	SENP1	12	48096079	48116080	down-regulated
ENSG00000164023	SGMS2	4	107814563	107834564	up-regulated
ENSG00000152642	GPD1L	3	32095689	32115690	up-regulated
ENSG00000169258	GPRIN1	5	176600156	176620157	down-regulated
ENSG00000171792	RHNO1	12	2866258	2886259	down-regulated
ENSG00000128274	A4GALT	22	42711298	42731299	up-regulated
ENSG00000107438	PDLIM1	10	95281012	95301013	up-regulated
ENSG00000162426	SLC45A1	1	8307826	8327827	up-regulated
ENSG00000026508	CD44	11	35128870	35148871	down-regulated
ENSG00000125089	SH3TC1	4	8172072	8192073	up-regulated
ENSG00000091622	PITPNM3	17	6546555	6566556	up-regulated
ENSG00000221890	NPTXR	22	38834028	38854029	down-regulated
ENSG00000168874	ATOH8	2	85741344	85761345	up-regulated
ENSG00000141447	OSBPL1A	18	24387880	24407881	up-regulated
ENSG00000101447	FAM83D	20	38916312	38936313	down-regulated
ENSG00000132688	NES	1	156667407	156687408	down-regulated
ENSG00000038427	VCAN	5	83461618	83481619	down-regulated
ENSG00000081059	TCF7	5	134104681	134124682	down-regulated
ENSG00000158104	HPD	12	121853596	121873597	up-regulated
ENSG00000127564	PKMYT1	16	2970479	2990480	down-regulated
ENSG00000110429	FBXO3	11	33764543	33784544	up-regulated
ENSG00000233006	MIR3936HG	5	132360170	132380171	up-regulated
ENSG00000143013	LMO4	1	87318880	87338881	down-regulated
ENSG00000254087	LYN	8	55869835	55889836	down-regulated
ENSG00000138944	SHISAL1	22	44302951	44322952	down-regulated
ENSG00000250423	KIAA1210	X	119140579	119160580	up-regulated
ENSG00000132821	VSTM2L	20	37893111	37913112	up-regulated
ENSG00000171097	KYAT1	9	128872494	128892495	up-regulated
ENSG00000111077	TNS2	12	53036969	53056970	up-regulated
ENSG00000198722	UNC13B	9	35151992	35171993	up-regulated
ENSG00000198910	L1CAM	X	153876174	153896175	down-regulated
ENSG00000243709	LEFTY1	1	225901382	225921383	up-regulated
ENSG00000138674	SEC31A	4	82891166	82911167	up-regulated
ENSG00000181026	AEN	15	88611337	88631338	down-regulated
ENSG00000089159	PXN	12	120255771	120275772	up-regulated
ENSG00000135525	MAP7	6	136540819	136560820	down-regulated
ENSG00000186638	KIF24	9	34301371	34321372	down-regulated
ENSG00000157851	DPYSL5	2	26837747	26857748	down-regulated
ENSG00000148848	ADAM12	10	126378455	126398456	down-regulated
ENSG00000049323	LTBP1	2	32936953	32956954	up-regulated
ENSG00000123374	CDK2	12	55956781	55976782	down-regulated
ENSG00000140479	PCSK6	15	101515202	101535203	up-regulated
ENSG00000130433	CACNG6	19	53982288	54002289	down-regulated
ENSG00000102897	LYRM1	16	20889868	20909869	up-regulated
ENSG00000105605	CACNG7	19	53899335	53919336	down-regulated
ENSG00000146072	TNFRSF21	6	47299905	47319906	down-regulated
ENSG00000129534	MIS18BP1	14	45243540	45263541	down-regulated
ENSG00000128266	GNAZ	22	23060519	23080520	down-regulated
ENSG00000145555	MYO10	5	16926288	16946289	down-regulated
ENSG00000108924	HLF	17	55254960	55274961	up-regulated
ENSG00000140092	FBLN5	14	91937987	91957988	up-regulated
ENSG00000101213	PTK6	20	63527376	63547377	up-regulated
ENSG00000100557	CCDC198	14	57483867	57503868	down-regulated
ENSG00000109906	ZBTB16	11	114049593	114069594	up-regulated
ENSG00000244649	LINC02086	17	48636923	48656924	down-regulated
ENSG00000163399	ATP1A1	1	116362668	116382669	up-regulated
ENSG00000109685	NSD2	4	1861393	1881394	down-regulated
ENSG00000155561	NUP205	7	135547917	135567918	down-regulated
ENSG00000166451	CENPN	16	80996498	81016499	down-regulated
ENSG00000138079	SLC3A1	2	44265458	44285459	down-regulated
ENSG00000136492	BRIP1	17	61853521	61873522	down-regulated
ENSG00000065308	TRAM2	6	52567060	52587061	up-regulated
ENSG00000091129	NRCAM	7	108446717	108466718	up-regulated
ENSG00000267147	LINC01842	19	14323743	14343744	up-regulated
ENSG00000137310	TCF19	6	31148547	31168548	down-regulated
ENSG00000180817	PPA1	10	70223911	70243912	up-regulated
ENSG00000131941	RHPN2	19	33054888	33074889	down-regulated
ENSG00000137962	ARHGAP29	1	94265068	94285069	down-regulated
ENSG00000117640	MTFR1L	1	25808640	25828641	up-regulated
ENSG00000106617	PRKAG2	7	151867125	151887126	up-regulated
ENSG00000182963	GJC1	17	44820816	44840817	down-regulated
ENSG00000154920	EME1	17	50363220	50383221	down-regulated
ENSG00000108064	TFAM	10	58375345	58395346	down-regulated
ENSG00000065802	ASB1	2	238416742	238436743	down-regulated
ENSG00000123815	COQ8B	19	40708207	40728208	up-regulated
ENSG00000146918	NCAPG2	7	158694829	158714830	down-regulated
ENSG00000070540	WIPI1	17	68447513	68467514	up-regulated
ENSG00000161011	SQSTM1	5	179796398	179816399	down-regulated
ENSG00000114446	IFT57	3	108212435	108232436	down-regulated
ENSG00000104415	CCN4	8	133181039	133201040	up-regulated
ENSG00000116679	IVNS1ABP	1	185307273	185327274	down-regulated
ENSG00000121067	SPOP	17	49668163	49688164	up-regulated
ENSG00000142619	PADI3	1	17239098	17259099	down-regulated
ENSG00000164161	HHIP	4	144636156	144656157	down-regulated
ENSG00000184445	KNTC1	12	122517246	122537247	down-regulated
ENSG00000162738	VANGL2	1	160390564	160410565	down-regulated
ENSG00000197580	BCO2	11	112165467	112185468	up-regulated
ENSG00000182405	PGBD4	15	34092083	34112084	up-regulated
ENSG00000166582	CENPV	17	16343656	16363657	down-regulated
ENSG00000019144	PHLDB1	11	118596440	118616441	down-regulated
ENSG00000105011	ASF1B	19	14126613	14146614	down-regulated
ENSG00000071282	LMCD1	3	8491807	8511808	down-regulated
ENSG00000266412	NCOA4	10	46020714	46040715	up-regulated
ENSG00000125735	TNFSF14	19	6660588	6680589	up-regulated
ENSG00000123737	EXOSC9	4	121791317	121811318	down-regulated
ENSG00000117408	IPO13	1	43936950	43956951	up-regulated
ENSG00000072682	P4HA2	5	132285315	132305316	up-regulated
ENSG00000182010	RTKN2	10	62258844	62278845	down-regulated
ENSG00000197299	BLM	15	90707346	90727347	down-regulated
ENSG00000177182	CLVS1	8	61047158	61067159	down-regulated
ENSG00000092201	SUPT16H	14	21374019	21394020	down-regulated
ENSG00000068724	TTC7A	2	46906157	46926158	up-regulated
ENSG00000122870	BICC1	10	58503140	58523141	down-regulated
ENSG00000171488	LRRC8C	1	89623072	89643073	down-regulated
ENSG00000136842	TMOD1	9	97491180	97511181	down-regulated
ENSG00000138771	SHROOM3	4	76425229	76445230	up-regulated
ENSG00000260418	AL023284.4	6	136326087	136346088	down-regulated
ENSG00000158125	XDH	2	31404742	31424743	down-regulated
ENSG00000113810	SMC4	3	160389274	160409275	down-regulated
ENSG00000123933	MXD4	4	2252109	2272110	up-regulated
ENSG00000026652	AGPAT4	6	161264061	161284062	up-regulated
ENSG00000070961	ATP2B1	12	89699300	89719301	down-regulated
ENSG00000074211	PPP2R2C	4	6553600	6573601	down-regulated
ENSG00000258181	AC008083.2	12	47238124	47258125	down-regulated
ENSG00000124795	DEK	6	18254548	18274549	down-regulated
ENSG00000188153	COL4A5	X	108429844	108449845	up-regulated
ENSG00000132470	ITGB4	17	75711328	75731329	up-regulated
ENSG00000163507	CIP2A	3	108579644	108599645	down-regulated
ENSG00000162073	PAQR4	16	2959245	2979246	down-regulated
ENSG00000166923	GREM1	15	32708004	32728005	down-regulated
ENSG00000115594	IL1R1	2	102054544	102074545	up-regulated
ENSG00000185697	MYBL1	8	66604247	66624248	down-regulated
ENSG00000198663	C6orf89	6	36861870	36881871	up-regulated
ENSG00000139178	C1RL	12	7099238	7119239	up-regulated
ENSG00000253368	TRNP1	1	26983692	27003693	up-regulated
ENSG00000097021	ACOT7	1	6384391	6404392	up-regulated
ENSG00000185112	FAM43A	3	194676544	194696545	up-regulated
ENSG00000186283	TOR3A	1	179072070	179092071	down-regulated
ENSG00000089685	BIRC5	17	78204186	78224187	down-regulated
ENSG00000136982	DSCC1	8	119845894	119865895	down-regulated
ENSG00000173482	PTPRM	18	7556782	7576783	up-regulated
ENSG00000108684	ASIC2	17	34164964	34184965	down-regulated
ENSG00000115687	PASK	2	241140264	241160265	down-regulated
ENSG00000118217	ATF6	1	161756320	161776321	up-regulated
ENSG00000196814	MVB12B	9	126316829	126336830	down-regulated
ENSG00000169184	MN1	22	27791756	27811757	down-regulated
ENSG00000182985	CADM1	11	115494957	115514958	down-regulated
ENSG00000144057	ST6GAL2	2	106877108	106897109	down-regulated
ENSG00000179832	MROH1	8	144138016	144158017	up-regulated
ENSG00000118432	CNR1	6	88156359	88176360	up-regulated
ENSG00000107738	VSIR	10	71763520	71783521	up-regulated
ENSG00000120899	PTK2B	8	27301482	27321483	up-regulated
ENSG00000102271	KLHL4	X	87507409	87527410	up-regulated
ENSG00000170421	KRT8	12	52939954	52959955	up-regulated
ENSG00000278709	NKILA	20	57700156	57720157	down-regulated
ENSG00000186088	GSAP	7	77406349	77426350	up-regulated
ENSG00000226674	TEX41	2	144656312	144676313	down-regulated
ENSG00000166483	WEE1	11	9563670	9583671	down-regulated
ENSG00000106351	AGFG2	7	100529203	100549204	up-regulated
ENSG00000124205	EDN3	20	59290443	59310444	up-regulated
ENSG00000105173	CCNE1	19	29801991	29821992	down-regulated
ENSG00000108423	TUBD1	17	59882945	59902946	down-regulated
ENSG00000101000	PROCR	20	35162072	35182073	up-regulated
ENSG00000131746	TNS4	17	40491623	40511624	up-regulated
ENSG00000160957	RECQL4	8	144507845	144527846	down-regulated
ENSG00000147650	LRP12	8	104579024	104599025	down-regulated
ENSG00000112742	TTK	6	79993887	80013888	down-regulated
ENSG00000134313	KIDINS220	2	8827630	8847631	up-regulated
ENSG00000120658	ENOX1	13	43776908	43796909	up-regulated
ENSG00000151012	SLC7A11	4	138232349	138252350	down-regulated
ENSG00000032219	ARID4A	14	58288385	58308386	up-regulated
ENSG00000106771	TMEM245	9	109109947	109129948	up-regulated
ENSG00000125741	OPA3	19	45592212	45612213	up-regulated
ENSG00000127947	PTPN12	7	77527295	77547296	up-regulated
ENSG00000152463	OLAH	10	15022227	15042228	up-regulated
ENSG00000173530	TNFRSF10D	8	23154027	23174028	down-regulated
ENSG00000081177	EXD2	14	69181511	69201512	up-regulated
ENSG00000130349	C6orf203	6	107018199	107038200	up-regulated
ENSG00000121211	MND1	4	153334649	153354650	down-regulated
ENSG00000198752	CDC42BPB	14	103047549	103067550	up-regulated
ENSG00000006695	COX10	17	14059490	14079491	up-regulated
ENSG00000132639	SNAP25	20	10208830	10228831	down-regulated
ENSG00000135047	CTSL	9	87716109	87736110	down-regulated
ENSG00000259974	LINC00261	20	22568642	22588643	down-regulated
ENSG00000149554	CHEK1	11	125615665	125635666	down-regulated
ENSG00000117020	AKT3	1	243841079	243861080	down-regulated
ENSG00000126787	DLGAP5	14	55181608	55201609	down-regulated
ENSG00000185499	MUC1	1	155182916	155202917	up-regulated
ENSG00000178531	CTXN1	19	7916135	7936136	down-regulated
ENSG00000067113	PLPP1	5	55524969	55544970	up-regulated
ENSG00000127824	TUBA4A	2	219268170	219288171	down-regulated
ENSG00000131389	SLC6A6	3	14392576	14412577	down-regulated
ENSG00000261061	AC092718.4	16	81020770	81040771	down-regulated
ENSG00000170485	NPAS2	2	100810139	100830140	down-regulated
ENSG00000137807	AC027237.1	15	69404246	69424247	down-regulated
ENSG00000139946	PELI2	14	56107814	56127815	down-regulated
ENSG00000204682	MIR1915HG	10	21487284	21507285	down-regulated
ENSG00000107862	GBF1	10	102235532	102255533	up-regulated
ENSG00000090975	PITPNM2	12	123140015	123160016	up-regulated
ENSG00000174669	SLC29A2	11	66362214	66382215	up-regulated
ENSG00000166881	NEMP1	12	57078063	57098064	down-regulated
ENSG00000156970	BUB1B	15	40151023	40171024	down-regulated
ENSG00000116199	FAM20B	1	179015804	179035805	down-regulated
ENSG00000122203	KIAA1191	5	176351807	176371808	up-regulated
ENSG00000099998	GGT5	22	24235142	24255143	up-regulated
ENSG00000167600	CYP2S1	19	41183210	41203211	down-regulated
ENSG00000089094	KDM2B	12	121571023	121591024	down-regulated
ENSG00000198056	PRIM1	12	56742373	56762374	down-regulated
ENSG00000160293	VAV2	9	133982604	134002605	down-regulated
ENSG00000163995	ABLIM2	4	8148832	8168833	up-regulated
ENSG00000115415	STAT1	2	191010960	191030961	up-regulated
ENSG00000166508	MCM7	7	100091940	100111941	down-regulated
ENSG00000104299	INTS9	8	28880242	28900243	up-regulated
ENSG00000039068	CDH1	16	68727292	68747293	up-regulated
ENSG00000112096	SOD2	6	159735186	159755187	up-regulated
ENSG00000272636	DOC2B	17	171650	191651	up-regulated
ENSG00000146263	MMS22L	6	97273217	97293218	down-regulated
ENSG00000040275	SPDL1	5	169573636	169593637	down-regulated
ENSG00000111331	OAS3	12	112928444	112948445	down-regulated
ENSG00000170581	STAT2	12	56350167	56370168	up-regulated
ENSG00000220378	KRT8P42	6	134288695	134308696	down-regulated
ENSG00000140526	ABHD2	15	89077459	89097460	up-regulated
ENSG00000143278	F13B	1	197057267	197077268	down-regulated
ENSG00000169894	MUC3A	7	100939534	100959535	up-regulated
ENSG00000109881	CCDC34	11	27353234	27373235	down-regulated
ENSG00000137501	SYTL2	11	85801159	85821160	down-regulated
ENSG00000116793	PHTF1	1	113749489	113769490	down-regulated
ENSG00000162772	ATF3	1	212555334	212575335	down-regulated
ENSG00000005238	FAM214B	9	35106341	35126342	up-regulated
ENSG00000124201	ZNFX1	20	49268426	49288427	up-regulated
ENSG00000100243	CYB5R3	22	42639392	42659393	up-regulated
ENSG00000184792	OSBP2	22	30683782	30703783	down-regulated
ENSG00000109099	PMP22	17	15255326	15275327	down-regulated
ENSG00000184557	SOCS3	17	78350077	78370078	up-regulated
ENSG00000148468	FAM171A1	10	15361289	15381290	down-regulated
ENSG00000121671	CRY2	11	45837118	45857119	up-regulated
ENSG00000138411	HECW2	2	196583684	196603685	up-regulated
ENSG00000135749	PCNX2	1	233285725	233305726	down-regulated
ENSG00000131747	TOP2A	17	40407896	40427897	down-regulated
ENSG00000008441	NFIX	19	12985608	13005609	down-regulated
ENSG00000036672	USP2	11	119371711	119391712	up-regulated
ENSG00000168538	TRAPPC11	4	183649267	183669268	up-regulated
ENSG00000133195	SLC39A11	17	73082712	73102713	up-regulated
ENSG00000182253	SYNM	15	99088217	99108218	down-regulated
ENSG00000100418	DESI1	22	41611043	41631044	up-regulated
ENSG00000232721	AC239800.2	1	143726066	143746067	down-regulated
ENSG00000176208	ATAD5	17	30821966	30841967	down-regulated
ENSG00000105514	RAB3D	19	11336270	11356271	up-regulated
ENSG00000125676	THOC2	X	123723056	123743057	up-regulated
ENSG00000248187	AC078850.1	4	128560531	128580532	up-regulated
ENSG00000099875	MKNK2	19	2041244	2061245	up-regulated
ENSG00000173210	ABLIM3	5	149131483	149151484	up-regulated
ENSG00000014138	POLA2	11	65251920	65271921	down-regulated
ENSG00000101019	UQCC1	20	35402031	35422032	up-regulated
ENSG00000125885	MCM8	20	5940652	5960653	down-regulated
ENSG00000163735	CXCL5	4	73988677	74008678	down-regulated
ENSG00000165887	ANKRD2	10	97562499	97582500	up-regulated
ENSG00000100626	GALNT16	14	69249277	69269278	down-regulated
ENSG00000134291	TMEM106C	12	47953569	47973570	down-regulated
ENSG00000141458	NPC1	18	23576506	23596507	up-regulated
ENSG00000136111	TBC1D4	13	75472114	75492115	down-regulated
ENSG00000171103	TRMT61B	2	28860309	28880310	up-regulated
ENSG00000053747	LAMA3	18	23679443	23699444	up-regulated
ENSG00000162062	TEDC2	16	2450086	2470087	down-regulated
ENSG00000033867	SLC4A7	3	27474420	27494421	down-regulated
ENSG00000279662	AC131649.2	16	10439747	10459748	up-regulated
ENSG00000185070	FLRT2	14	85520144	85540145	down-regulated
ENSG00000113140	SPARC	5	151676975	151696976	down-regulated
ENSG00000156687	UNC5D	8	35225475	35245476	down-regulated
ENSG00000117650	NEK2	1	211665630	211685631	down-regulated
ENSG00000008869	HEATR5B	2	37074372	37094373	up-regulated
ENSG00000078804	TP53INP2	20	34694339	34714340	up-regulated
ENSG00000100342	APOL1	22	36243010	36263011	up-regulated
ENSG00000075213	SEMA3A	7	84482724	84502725	down-regulated
ENSG00000081052	COL4A4	2	227154453	227174454	up-regulated
ENSG00000112576	CCND3	6	42040357	42060358	down-regulated
ENSG00000053770	AP5M1	14	57258924	57278925	up-regulated
ENSG00000268089	GABRQ	X	152627895	152647896	down-regulated
ENSG00000136378	ADAMTS7	15	78801464	78821465	up-regulated
ENSG00000101198	NKAIN4	20	63262694	63282695	down-regulated
ENSG00000168079	SCARA5	8	27982673	28002674	up-regulated
ENSG00000136848	DAB2IP	9	121557057	121577058	down-regulated
ENSG00000109511	ANXA10	4	168082515	168102516	down-regulated
ENSG00000147224	PRPS1	X	107618424	107638425	down-regulated
ENSG00000166311	SMPD1	11	6380440	6400441	up-regulated
ENSG00000186318	BACE1	11	117306259	117326260	up-regulated
ENSG00000169297	NR0B1	X	30299598	30319599	down-regulated
ENSG00000101333	PLCB4	20	9058763	9078764	up-regulated
ENSG00000151136	BTBD11	12	107308421	107328422	up-regulated
ENSG00000129757	CDKN1C	11	2875773	2895774	up-regulated
ENSG00000003147	ICA1	7	8252687	8272688	down-regulated
ENSG00000158402	CDC25C	5	138328355	138348356	down-regulated
ENSG00000123473	STIL	1	47304147	47324148	down-regulated
ENSG00000240875	LINC00886	3	156807062	156827063	up-regulated
ENSG00000109452	INPP4B	4	142837432	142857433	down-regulated
ENSG00000091651	ORC6	16	46679643	46699644	down-regulated
ENSG00000176788	BASP1	5	17055598	17075599	down-regulated
ENSG00000111057	KRT18	12	52938871	52958872	up-regulated
ENSG00000184500	PROS1	3	93970003	93990004	up-regulated
ENSG00000011426	ANLN	7	36379821	36399822	down-regulated
ENSG00000134042	MRO	18	50815402	50835403	up-regulated
ENSG00000008405	CRY1	12	107083549	107103550	up-regulated
ENSG00000138587	MNS1	15	56455137	56475138	down-regulated
ENSG00000187185	AC092118.1	16	57788186	57808187	down-regulated
ENSG00000182247	UBE2E2	3	23193020	23213021	up-regulated
ENSG00000175727	MLXIP	12	122068756	122088757	up-regulated
ENSG00000065809	FAM107B	10	14764897	14784898	down-regulated
ENSG00000130707	ASS1	9	130434929	130454930	up-regulated
ENSG00000010803	SCMH1	1	41232154	41252155	up-regulated
ENSG00000109846	CRYAB	11	111913722	111933723	up-regulated
ENSG00000107819	SFXN3	10	101021234	101041235	up-regulated
ENSG00000153944	MSI2	17	57245851	57265852	up-regulated
ENSG00000164104	HMGB2	4	173325125	173345126	down-regulated
ENSG00000119938	PPP1R3C	10	91623071	91643072	up-regulated
ENSG00000144354	CDCA7	2	173344820	173364821	down-regulated
ENSG00000225511	LINC00475	9	92131298	92151299	up-regulated
ENSG00000163710	PCOLCE2	3	142879206	142899207	down-regulated
ENSG00000178038	ALS2CL	3	46683704	46703705	up-regulated
ENSG00000169607	CKAP2L	2	112754664	112774665	down-regulated
ENSG00000121152	NCAPH	2	96325766	96345767	down-regulated
ENSG00000275620	AL121827.2	20	63243978	63263979	down-regulated
ENSG00000101417	PXMP4	20	33710319	33730320	up-regulated
ENSG00000104687	GSR	8	30717846	30737847	down-regulated
ENSG00000198363	ASPH	8	61704640	61724641	down-regulated
ENSG00000186185	KIF18B	17	44937711	44957712	down-regulated
ENSG00000090530	P3H2	3	190112437	190132438	up-regulated
ENSG00000168404	MLKL	16	74690960	74710961	up-regulated
ENSG00000140575	IQGAP1	15	90378242	90398243	up-regulated
ENSG00000234537	AL354751.1	9	92122398	92142399	up-regulated
ENSG00000137868	STRA6	15	74202267	74222268	up-regulated
ENSG00000106483	SFRP4	7	38015695	38035696	down-regulated
ENSG00000126858	RHOT1	17	32132454	32152455	up-regulated
